days,Multiplication,change 1,change 2,change 3,Count Diff,Top,Classification,ID
3,8.628682609,1.0801157,1.100800718,0.933772402,2,0.34722308,1,164
12,8.615949846,1.02814283,1.037792242,1.097749323,8,0.425024818,1,164
1,7.153956318,0.992956474,0.974276814,0.971000033,6,0.457194482,1,165
3,7.170090999,0.954749366,0.992094488,0.863315252,23,0.754317545,1,165
1,8.542059291,1.022522005,1.023240846,0.903882842,1,0.253836205,0,166
1,7.196217731,1.01715439,0.990859091,0.798467978,3,0.439373633,1,166
2,7.522087714,1.065079339,1.039636706,1.224157208,1,0.752311609,0,167
6,8.563249471,1.027767212,0.985369676,0.938152018,1,0.69241357,0,167
2,7.41743634,1.048667851,1.040650407,1.025698324,1,0.61901948,0,167
4,9.038789665,0.985331867,1.037408407,1.055343511,4,0.496760407,1,167
1,8.010186553,0.975594091,1.066921606,0.870307167,5,0.903949699,1,168
1,8.553752823,0.999166806,1.042776003,1.09560097,6,1.002573922,1,168
4,8.119599749,1.012611276,0.967445152,0.831533491,1,0.297224766,0,169
2,8.255127042,0.977170787,0.945771405,1.031765621,2,1.050798249,1,170
1,7.797311363,1.015363881,0.992209188,0.898895421,8,0.810843848,1,170
9,9.195103311,0.953020977,1.047605837,1.360721676,3,0.302539924,1,171
1,8.184610503,1.042290095,1.025792092,0.952418639,42,0.60593357,1,171
1,7.563650048,0.993435374,1.029740946,0.969443478,1,0.606838545,0,172
2,7.591772501,1.000152672,1.001685436,0.913069909,10,0.254635395,1,172
4,8.037855041,1.000729927,0.924660633,0.856356694,4,0.936801849,1,173
7,8.637291529,0.986629477,1.170710712,0.997108155,4,0.50049165,1,174
2,8.623749169,1.014449059,0.993222468,1.008334165,6,0.282464192,1,175
5,7.86747864,0.942950166,0.962169342,1.010451935,8,0.635276227,1,175
1,8.264391349,1.046458347,0.930453241,1.07245744,63,0.667487279,1,175
3,7.922679009,0.996609318,0.961888707,0.967469306,2,0.428313323,1,176
2,7.361663843,1.007893644,0.991289921,0.868095631,15,0.27290618,1,177
8,8.125072039,0.999150021,0.965078061,0.972906404,46,0.325634775,1,177
4,7.504678395,0.962442079,0.951398866,1.033301653,4,0.653598351,1,178
2,8.891911521,1.016986929,0.821967907,1.402694294,1,0.429648544,0,178
3,7.288162668,1.002996773,1.035541586,0.933413174,3,0.486465068,1,178
4,7.860151669,0.997052321,0.949673812,0.982532751,5,0.461564025,1,178
1,7.136314384,0.996719891,1.022353306,0.899550225,1,0.97404707,0,179
5,8.150500943,1.060379306,1.026521271,0.991142129,6,0.480910761,1,179
1,7.037074597,0.88245822,1.158303875,1.75000005,1,0.454455464,0,180
1,8.267082578,1.102068093,1.040225807,1.579378143,1,0.377870701,0,180
2,7.156899794,0.972394379,1.039700838,1.089296018,1,0.352357973,0,180
9,8.369541114,0.992434357,0.895298301,0.860040816,4,0.355333603,1,180
4,7.65917489,0.996126126,1.197767811,0.901908233,1,0.245654691,0,181
13,8.278088878,0.985268021,0.834390901,1.084120403,44,0.437221135,1,182
1,7.015890414,1.005977531,1.012391574,1.182005604,77,0.541753651,1,182
7,9.419945077,1.00047081,1.033745247,1.021102662,1,0.697587703,0,183
30,9.356736902,1.036587818,0.907400464,1.047282711,11,0.406004061,1,184
5,8.324065788,0.981295531,0.879776998,0.874286766,9,0.766123814,1,185
2,7.080030735,1.014883424,0.945006671,1.142051996,22,0.490669934,1,186
2,7.585444472,0.987042395,0.980799079,0.931992855,54,0.628698801,1,186
4,7.323753434,0.998132238,1.000752445,0.949812734,56,0.350091199,1,187
20,8.209321058,0.9968,1.011897251,0.907570621,41,0.70704983,1,188
1,7.386186713,,1.00460174,1.241889007,2,0.63131673,1,189
2,7.562686544,0.939252333,0.971111156,1.310875788,2,0.328581754,1,189
1,7.121376195,1.049468407,1.009564838,1.08372979,1,0.30114012,0,189
2,9.710355096,0.986472425,0.971104231,1.036275041,48,0.835566411,1,190
1,8.614665472,0.990990991,1.007971912,1.050224581,4,0.754538036,1,191
5,8.26671455,1.139561563,0.901010374,0.948814152,1,0.287247769,0,192
1,7.448201825,0.892887802,0.930634071,1.09605161,3,0.48561654,1,192
4,7.972869359,0.955737707,1.060200691,1.175708503,1,0.599161833,0,193
1,8.671014044,1.077714286,1.054545455,1.009102731,1,0.477939465,0,193
3,7.870377194,1,1.076838639,1.050709939,2,0.72454989,1,193
1,7.2960566,1.003719599,1.047384615,1.226800881,3,0.342486097,1,194
1,7.487081119,0.985723153,0.983792049,1.050483017,10,0.505204499,1,194
1,8.019674499,1.048035369,0.983976869,1.061375819,2,0.322671967,1,195
2,8.521269391,0.998514317,0.95972229,1.010604084,2,0.293613234,1,195
6,8.722971638,0.994510817,1.090463549,0.940943789,4,0.246338031,1,195
1,8.072180638,0.97841484,1.013471858,0.83507237,4,0.944111828,1,196
11,8.728960209,1.008441558,0.911048633,0.9104209,18,0.982028757,1,197
1,7.073132656,1.005175983,1.00619195,0.946532557,6,0.623052555,1,197
2,7.262335598,1.006155568,1.008450704,1.148119034,3,0.728298011,1,197
5,8.080023929,1.020779263,1.224025998,1.503144689,1,0.331512856,0,198
1,9.476185385,0.968401487,1.020952381,0.930894309,6,0.986965106,1,198
1,7.288647041,0.985739764,0.990275536,1.12363067,2,0.543456129,1,199
2,7.722423518,1.035616411,0.995073896,1.101840486,2,0.40549432,1,199
2,10,1.050359712,1.04556962,1.016901379,3,0.258422643,1,199
1,7.240687008,1.004347826,0.970027248,0.804347826,8,0.858446459,1,199
1,8.632647315,0.993478319,0.968522976,1.346491216,1,1.070507185,0,200
2,9.43544169,0.998648649,1.059774762,1.100840336,7,0.565737446,1,200
3,8.214992259,0.940183729,1.058844981,0.802780849,1,0.601215774,0,201
1,7.640555039,1.004466859,0.980113636,0.883908046,4,0.724748286,1,201
2,7.983271878,0.98226465,1.039634148,1.154727721,1,0.384161352,0,202
3,8.052812601,0.958912387,1.038625205,0.9261402,5,0.315791754,1,202
1,7.039011382,0.973128625,0.998106017,1.019963639,3,0.589520411,1,203
4,7.576535071,0.945070441,0.860310403,1.205297966,1,0.35582181,0,203
12,7.610427669,0.974522242,0.883468818,1.400894123,2,0.435400309,1,203
4,8.173168619,0.964659686,1.066852368,0.778561354,1,0.450352724,0,203
5,9.432951486,1.014836449,0.984132459,0.921094641,1,0.539342519,0,204
1,7.320117053,0.966993213,,0.971908335,2,0.432451148,1,205
3,7.392584627,1.005066141,0.94122635,0.919916292,3,0.326051651,1,205
5,8.555405729,0.993646047,1.176522313,1.011316649,4,0.502485087,1,205
2,8.089478173,0.998236332,0.960816327,1.005092593,7,1.11808684,1,206
2,7.440036985,0.980690806,1.021891929,1.089970497,2,0.453943064,1,207
2,7.908268322,1.037938845,0.982710541,1.051656373,5,0.414397805,1,208
1,7.962734212,1.002682403,0.961065574,0.963880289,3,0.474049462,1,208
4,8.180439722,0.998725647,0.986721935,0.951814362,5,0.603661267,1,209
1,7.447214412,0.998621281,0.959444703,1.037406789,1,0.335558286,0,209
3,8.30446896,0.942113149,0.930568208,1.367311414,1,0.52797695,0,209
1,7.240114888,0.982231405,0.987113402,0.899497487,3,0.787385834,1,209
11,9.850269166,1.023078574,1.091713865,1.132633341,1,0.534328114,0,210
1,8.438122289,0.991285403,0.911764706,1.175569521,3,0.668482588,1,211
4,8.435095141,0.996007984,1.021298174,1.305494505,2,0.882076758,1,211
1,7.125171451,0.969631236,0.970588235,0.966315789,1,1.077454982,0,211
1,7.007818766,1.008128246,1.001392758,0.969739953,8,0.973805326,1,212
2,8.209770565,1.001323335,1.01572327,0.879646018,18,0.957423942,1,212
1,7.799341118,0.997185579,0.976602583,0.989021518,2,0.391208934,1,213
1,7.14798447,1.033055553,1.03014199,1.071321675,1,0.377975419,0,213
4,9.570007087,1.063126844,0.94284159,0.893054024,6,0.301494803,1,214
3,7.838610668,1.034578147,1.064970356,0.905940556,2,0.40167622,1,215
1,7.320523634,1.009200438,1.015367965,0.8890625,8,0.350427376,1,215
1,7.735537507,1.007222452,0.992966487,1.024928484,9,0.741674096,1,215
1,7.712494411,1.027165143,0.993497697,1.008006626,4,0.606966551,1,216
1,7.938540579,0.99413633,1.022193878,0.974600681,39,0.549963424,1,216
3,7.609610978,1,1.014968532,0.754368478,3,0.381547539,1,217
1,8.266852141,1.036316939,0.982456119,1.077639753,1,0.324133485,0,218
3,8.251118591,0.91455447,0.672069091,1.261916139,1,0.504467555,0,219
6,8.360098979,0.987725041,0.951786588,0.875397756,8,0.344123695,1,220
5,9.678858862,0.999016393,1.033855942,0.954397394,5,1.006154003,1,221
8,9.985900453,1.001081081,1.050062436,1.013551666,11,0.997350825,1,221
10,8.631898993,0.972634355,1,1.019736842,5,1.067847793,1,221
6,8.190446141,1.032632744,0.799592618,0.98318641,8,0.322786837,1,222
6,7.978505103,1.040393338,1.117000142,0.869568286,8,0.919231475,1,222
1,7.051595974,0.978453729,1.054849542,1.248155654,1,0.343487513,0,223
3,8.428952884,0.99687011,1.02601626,0.858719053,2,0.543434508,1,223
1,7.279875485,0.93925,1.005572442,0.901415325,1,0.655923848,0,223
3,7.218013587,0.967091814,0.930720127,0.906507642,1,1.131614697,0,224
1,7.024514024,0.986413043,0.906581741,0.920802903,1,0.564878801,0,224
6,8.009800347,0.995963986,0.926099158,0.907882535,1,0.446638218,0,224
11,8.330079137,0.994582882,0.897315436,0.930486284,1,0.473777467,0,224
1,7.626820197,1.035652174,1.010222222,0.741091579,44,0.568711882,1,225
2,7.124920112,0.996742671,1.001582147,1.020401448,13,0.797242228,1,226
2,7.358664905,1.035017857,0.965517241,1.127980491,27,0.508522806,1,226
5,7.830213914,1.008294453,0.991327872,0.864568708,6,0.360282637,1,227
1,7.072299432,1.014033499,1.001452433,0.960852329,17,0.577338691,1,227
6,10,1,1.083591331,0.945478103,2,0.983454149,1,228
1,7.655340957,1.061882971,0.933409616,1.02711795,5,0.457130644,1,229
3,7.722546736,0.911189558,0.904936867,0.948279605,1,0.310049329,0,229
2,7.748206966,0.988826816,0.979406919,0.965055287,1,0.469251107,0,229
10,8.215686923,0.975476093,0.983423913,0.912107748,4,0.597184529,1,229
1,7.43582831,1.033059549,0.998659822,1.135048192,3,0.352294479,1,230
4,7.476215843,1.0243777,0.998875131,1.027878632,4,0.32471557,1,230
1,7.695099972,0.990508475,1.003726493,0.905982906,8,0.342793435,1,230
2,7.295614116,1.018765638,0.991755968,1.015237283,4,0.695476952,1,231
6,8.329036928,1.062637018,1.09251837,0.943467852,1,0.307999974,0,231
1,7.168357566,0.976997936,1.019753086,0.849395815,1,0.35756646,0,231
6,8.017783328,1.014466749,1.090631604,0.920679887,2,0.431471869,1,232
2,7.251396018,0.979844961,1.178831574,0.619246299,1,0.430768604,0,232
3,7.893596041,0.99701521,0.955794361,0.937147644,3,0.748080877,1,233
7,8.601323935,1.018210564,1.000427491,1.034234251,1,0.533500593,0,233
1,7.174142439,1.034156568,0.969682019,0.835653411,7,0.311594757,1,233
2,7.744304734,1.017808558,1.003205128,0.989985344,7,0.569555783,1,234
1,8.378934038,0.988582677,0.962264151,0.847761168,8,0.477522544,1,235
1,7.147329484,0.993687822,0.971965812,0.928645473,3,0.469829948,1,235
10,8.394214347,0.988901869,0.977771525,0.773178339,4,0.766592391,1,235
3,7.507727561,0.981703987,1.011242117,0.945073144,6,0.825927358,1,235
2,7.557735753,0.999528302,1.013486712,0.991099684,51,0.651977689,1,236
9,8.015889406,1.074960664,0.738071471,1.155388389,1,0.606469988,0,237
1,7.131238598,1.004916997,0.974255152,0.862834483,4,0.383405344,1,237
1,7.464138041,0.99845798,1.032839838,0.998384926,2,0.354541185,1,237
5,8.452313427,0.993793521,1.031313289,0.910589706,2,0.270041781,1,238
3,7.944159263,1.003140704,0.943401847,0.896725057,6,0.37674498,1,238
2,8.212396294,1.009729687,0.965711748,1.076108438,1,0.309535436,0,239
3,8.946249823,0.991809672,1.049042568,1.027079038,2,0.451470326,1,239
10,8.398313619,0.988103378,0.965123989,0.996546227,6,1.021402017,1,239
2,7.3905089,0.982581073,0.974481025,0.879940868,3,0.923594226,1,240
2,7.539268614,0.992520201,0.916842789,0.854932795,7,0.820711243,1,240
3,8.297568801,0.973460565,1.067492178,0.902468811,9,0.452220633,1,240
4,7.135270962,1.075331126,0.986373959,0.866165448,1,0.516207102,0,241
3,7.969112345,1.038167939,0.993343195,0.989019608,3,0.318986751,1,241
2,9.063166188,1.01710017,0.760768983,1.111418576,1,0.425915872,0,242
3,8.098317622,1.014236902,1.037134208,0.846184727,2,0.337214334,1,242
1,7.225315236,1.006926911,1.044933207,0.826303063,2,0.425402773,1,242
2,7.832428141,0.838229015,0.987929303,1.217033547,1,0.346983582,0,243
4,8.543311822,1.028190671,1.264724919,0.847953216,1,0.588510358,0,244
2,7.516679191,1.005759858,0.928104575,0.787595582,1,0.457594269,0,245
1,8.819681903,1.033053979,1.05672849,1.126014288,19,1.043178157,1,246
1,7.112665224,1.006894069,1.014573968,1.069185945,1,0.789474884,0,247
3,7.488882947,0.977828143,0.943287034,0.752911679,1,0.762391003,0,247
3,8.169134659,0.987933915,1.024204841,1.110363924,7,0.296908516,1,247
8,8.381531188,0.983075158,1.044662796,0.825510487,4,0.468565792,1,248
5,7.559859087,1.00441623,1.000276205,0.894246804,1,0.612633691,0,248
1,8.078747758,0.989139878,0.934595046,0.952184666,9,0.58286348,1,248
1,7.479557709,0.964358799,0.915841584,0.766861219,2,0.67676298,1,249
11,9.514255501,1.032377374,0.917191426,0.932352994,2,0.366035933,1,250
19,8.746906934,1.000557828,1.084175779,0.994226268,5,0.882365863,1,250
1,7.657323801,0.992156863,1.002256063,1.02452777,6,0.74856225,1,251
4,8.558888774,0.978847885,1.00045045,0.982954545,2,0.370048294,1,251
7,8.280669609,1.019549163,0.905766044,1.066373869,2,0.403440996,1,252
4,8.989749589,0.992073976,0.965982028,0.826666667,5,0.671213631,1,253
4,8.770349501,1.044428259,0.930429129,0.935588809,18,0.969556782,1,253
2,8.124056454,0.995972886,0.987300421,0.987001433,6,0.331386702,1,254
1,7.427750924,1.012545828,0.992317561,0.927053132,2,0.433293431,1,254
2,7.432535644,0.926807825,0.965538089,0.776090331,3,0.485628193,1,255
2,7.743183365,0.930552009,0.889143028,1.149347709,1,0.47898076,0,256
1,7.286607727,0.952987822,1.013618953,0.87532682,1,0.439515142,0,256
6,8.739988606,0.951894758,1.074283232,1.160718148,4,0.428762719,1,257
11,8.535108606,0.961338326,0.854426212,0.973294688,1,0.598076363,0,258
4,8.789223903,1.024140448,1.074781269,1.118038247,2,0.313533024,1,258
3,8.70845366,0.991666667,0.970384373,0.887662343,10,0.414086334,1,258
8,8.747929421,1.001530612,1.175195665,0.966785291,1,0.621140689,0,258
1,9.302942985,0.988088793,0.951851852,1.044178794,7,0.852223041,1,258
1,7.880916642,1.022650602,0.987553854,0.954414587,3,0.781907974,1,258
3,8.618505104,0.996075011,0.993533584,1.006175381,7,0.245590852,1,259
1,7.085770804,1.018175448,1.052515173,1.171465501,2,0.641114036,1,260
7,7.810513111,0.972405787,0.838192153,1.156152482,1,0.57993993,0,260
4,7.82491767,0.961926076,0.942080125,1.177191502,2,0.853933681,1,260
2,7.606070406,0.989932911,0.833562222,1.431255694,1,0.726978832,0,261
1,7.582425291,0.969778737,0.935310662,0.906298042,1,0.655321623,0,261
1,8.14352213,0.97495,0.953065134,1.041068778,7,0.380231986,1,262
2,8.380827313,1.002628826,1.000100413,,1,0.76225093,0,263
4,7.943685449,0.987491955,1.074783009,1.031366921,3,0.519518908,1,263
2,9.975970022,0.991321762,0.935954344,0.950407609,8,0.608862543,1,264
2,8.795454756,1.035172832,1.007438646,0.901300236,12,0.834388538,1,264
1,8.290719929,1.001841621,0.990110878,1.054394835,14,0.643692758,1,264
8,7.747965042,0.916666667,1.006535967,1.547368419,2,0.384052366,1,265
6,9.047905383,0.987688098,1.178571429,0.944055961,2,0.2794123,1,265
2,7.596884261,0.984536082,0.975888325,0.884130982,7,0.542746948,1,265
4,7.30757783,1.042174432,0.913322751,1.139430285,2,1.075070824,1,266
1,7.468541022,0.992491421,0.972675717,0.924309499,14,0.48272896,1,266
3,8.500997901,0.989848487,0.992667226,1.022336578,4,0.576390977,1,266
3,7.778109622,0.995220305,1.024101788,1.023318386,6,0.358406358,1,267
1,8.289493997,1.010147601,0.966561229,0.978661276,4,0.747979293,1,268
7,8.866327986,1.062372188,1.122666667,0.851797289,1,0.98709559,0,269
1,7.49797266,1.023231257,0.993314477,0.997704667,2,0.451432789,1,269
1,7.797391728,1.022142264,0.987362194,0.969333333,19,0.378673453,1,270
1,7.554502071,0.967948644,1.008466139,1.031795245,2,0.45096524,1,271
1,7.655358159,0.968852459,1.014072848,1.035073409,1,0.252385421,0,271
7,8.363713192,1,0.789062516,1.019607772,1,0.494754274,0,272
6,9.453040385,0.998798799,1.100465755,0.99172985,4,0.271624438,1,272
3,7.275004216,0.967173252,0.987603306,0.860946746,2,0.6214248,1,272
2,7.367421114,0.99188876,1.073910297,0.971518987,6,0.745463155,1,272
5,7.275523246,1.0029994,0.958333333,1.128488372,7,0.361894181,1,272
7,9.358800003,1.012587367,0.808928617,1.138823565,1,0.407188974,0,273
1,9.187214633,1.048902196,1.063043478,1.279069767,1,0.526043262,0,273
1,7.309856902,1.048211509,0.964723926,0.734557596,2,0.318082561,1,273
1,7.341340287,1.017241379,1.038167939,1.07184466,1,0.566436646,0,274
1,7.256336664,0.991689751,0.986376022,1.010899183,3,0.437002476,1,274
14,10,1.030655391,0.989361702,1.070773263,3,0.709288775,1,275
7,8.26454541,0.982718894,1.010575793,1.212765957,3,0.4281135,1,276
10,8.261155179,1.024948025,0.910815939,0.901777362,8,1.082847277,1,276
6,8.016809181,1.012231031,1.022800027,0.976478201,6,0.281702684,1,277
5,9.125271575,1.032205746,1.009840098,1.062515505,11,1.007286137,1,278
9,10,1.003628724,1.010198191,1.103162055,6,0.475377455,1,278
2,7.274860163,0.998757164,0.899014812,0.849787662,3,0.373982849,1,279
1,7.085123841,0.978462441,1.068612942,0.961204433,45,0.446932502,1,279
4,7.77888367,0.962829736,0.991755006,0.831034483,6,0.627628079,1,280
20,8.85670443,1.041588333,0.734843081,1.043518856,1,0.334188655,0,281
4,7.82372161,0.991996951,1.004552352,0.936765828,2,0.656381976,1,281
5,9.029845368,0.997842522,0.802637345,0.931737195,3,0.41366325,1,282
8,8.646015009,0.963202004,0.871584159,1.090272262,3,0.443504008,1,282
1,7.008321611,0.974545455,0.984527832,1.055956679,6,0.447308465,1,283
4,9.653871176,1.026590374,0.971178756,0.952054795,4,0.951060253,1,284
2,7.656550914,0.988153682,0.952621064,0.76343785,6,0.278975461,1,285
1,7.004011544,0.905027893,0.886393658,1.059135047,1,0.436242828,0,286
8,7.740274312,0.915923585,2.014666621,3.049744819,1,0.478428666,0,287
1,7.879820768,0.948235294,1.061557247,0.611961065,1,0.519026382,0,287
3,7.883385018,0.96978022,0.911082474,0.87961366,4,0.401159317,1,287
2,8.071499222,0.994156928,0.99757085,0.926190476,6,0.907203006,1,288
2,8.026239203,1.013793103,1.0064,0.92153723,26,0.807434594,1,288
2,8.717142614,0.941779512,0.96765263,0.894094645,7,0.280154569,1,289
1,7.067650453,1.079803647,0.956320624,0.852407537,1,0.538229521,0,289
1,7.639891573,0.958976289,0.989032778,0.865626382,2,0.400923406,1,289
3,9.56873078,1.003768252,0.944263039,0.908240535,7,0.887130485,1,290
1,7.054390681,1.003404767,1.012301587,0.898051709,5,1.118993941,1,290
7,8.704659656,0.99943757,1.053603015,0.882560602,15,1.032985065,1,290
5,8.825097004,0.984207201,0.990580812,0.999682633,4,0.325745952,1,291
11,8.287881462,1.011452494,1.174022666,1.380723917,1,0.4802483,0,291
2,7.550023312,1.010210417,1.085233645,0.948560426,6,0.362966531,1,291
1,7.24061689,1.004016064,1.010121457,0.925356839,13,0.471376929,1,291
2,7.238853888,1.023489933,0.950081566,0.863239573,15,0.348083992,1,291
7,8.803145719,1.002802102,0.927784974,0.950491803,31,0.293623275,1,291
3,7.838103335,1.017971368,0.960143842,0.783903009,19,0.670429672,1,291
1,9.148820883,0.990497076,0.989185292,0.986256781,23,0.44292453,1,292
2,7.562030411,0.973721845,0.946306964,1.021975152,2,0.37922492,1,293
3,8.050919837,0.940346261,1.038755513,1.64271501,2,0.380209064,1,293
2,7.536237098,1.045692163,1.111553699,1.547153751,1,0.287622965,0,293
1,7.180608352,0.996638655,0.99533503,0.988917306,4,0.689066294,1,294
1,7.361971267,0.983783784,1.005411906,0.968622657,28,0.518328947,1,294
9,8.18581358,1.056380196,1.079411872,0.837713018,1,0.312425298,0,295
5,7.58916932,1.022553562,0.880927123,0.705361392,2,0.68483181,1,295
2,7.47438273,1.010082215,0.979854481,1.064090164,15,0.533439783,1,296
1,7.139266749,1.003602522,0.990779298,0.986333928,4,0.539243214,1,297
1,8.58343291,0.994831047,0.999211649,1.071861072,7,0.863508784,1,298
